Data from E:\petalosbyr.txt 11/10/2023  12:08:23 p.m.  


number of specimens,  116 
number of landmarks,  22 
number of dimensions,  2 
number of non-zero PCs,  40 


Procrustes output
,,X 1 ,Y 1 ,X 2 ,Y 2 ,X 3 ,Y 3 ,X 4 ,Y 4 ,X 5 ,Y 5 ,X 6 ,Y 6 ,X 7 ,Y 7 ,X 8 ,Y 8 ,X 9 ,Y 9 ,X 10 ,Y 10 ,X 11 ,Y 11 ,X 12 ,Y 12 ,X 13 ,Y 13 ,X 14 ,Y 14 ,X 15 ,Y 15 ,X 16 ,Y 16 ,X 17 ,Y 17 ,X 18 ,Y 18 ,X 19 ,Y 19 ,X 20 ,Y 20 ,X 21 ,Y 21 ,X 22 ,Y 22 ,
 21           ,B21          , 2.05325373941423E-02 , 0.352209917100146 ,-4.28012979852199E-02 , 0.291578060395863 ,-6.69707633576275E-02 , 0.227951989602949 ,-7.95352925970292E-02 , 0.164255839253103 ,-8.04948854503197E-02 , 0.100489609033136 ,-7.69830782868469E-02 , 3.50877135423026E-02 ,-6.51894251733517E-02 ,-2.88704348965288E-02 ,-5.23693015143898E-02 ,-9.40987323372821E-02 ,-3.61042484141742E-02 ,-0.159692546330126 ,-2.54589048513107E-02 ,-0.223528856137069 ,-2.18252587427583E-02 ,-0.287782441824165 ,-1.58949933399227E-02 ,-0.352279705654525 , 1.14465027542072E-04 ,-0.288949072109876 , 1.29226721571031E-02 ,-0.222956302152557 , 1.70835162482973E-02 ,-0.161852208345259 , 4.01046721001159E-02 ,-9.81042986373084E-02 , 5.85325887369864E-02 ,-3.38690331490388E-02 , 7.42983692443345E-02 , 2.71649810712843E-02 , 8.58364275950361E-02 , 9.21312798867986E-02 , 9.15110983252064E-02 , 0.156558464160228 , 8.89039230753113E-02 , 0.219541901098507 , 7.37871798088754E-02 , 0.285013876429419 ,
 22           ,B22          , 7.47593442375105E-03 , 0.353381616588341 ,-4.25443140523302E-02 , 0.291578569570823 ,-6.15883459136991E-02 , 0.227751001878532 ,-7.25606485329999E-02 , 0.164844778104058 ,-7.21131537038558E-02 , 9.93171529262015E-02 ,-7.04847439627227E-02 , 3.49055502083723E-02 ,-6.08170510611777E-02 ,-2.97331771412542E-02 ,-4.88524199454587E-02 ,-9.44367969666353E-02 ,-3.80362582215114E-02 ,-0.159107970686568 ,-2.49231582913211E-02 ,-0.223844037162974 ,-0.026740155298114 ,-0.288158300761954 ,-0.02396327617314 ,-0.352602349865952 ,-6.10015977726803E-03 ,-0.289890804337107 , 1.06469341585771E-02 ,-0.225998343896273 , 1.93547452226604E-02 ,-0.161878758550853 , 4.29926529430074E-02 ,-9.81809760749289E-02 , 6.31851539154286E-02 ,-3.43858544801557E-02 , 7.87837787560831E-02 , 2.95390526196346E-02 , 0.089756081367453 , 9.24452761133897E-02 , 8.81276713456006E-02 , 0.15685687883915 , 8.41698770199875E-02 , 0.220184905210331 , 6.42308557810498E-02 , 0.287412587865822 ,
 23           ,B23          , 8.01030943245879E-03 , 0.354452600142315 ,-4.58188074596113E-02 , 0.290590474392694 ,-6.33238241148998E-02 , 0.226641247404906 ,-7.13222136343609E-02 , 0.163479705898726 ,-7.36126337747388E-02 , 0.099383475570819 ,-6.67703022535244E-02 , 3.37917433054401E-02 ,-0.059554095489822 ,-2.95168012183509E-02 ,-0.04777151282483 ,-9.35730971492584E-02 ,-3.50342739102878E-02 ,-0.158957924572204 ,-0.024767160706198 ,-0.225110470139695 ,-2.36327991637006E-02 ,-0.289767513769714 ,-2.11699055749115E-02 ,-0.353469901240943 ,-4.80648290629044E-03 ,-0.289333736470657 , 7.9452200652109E-03 ,-0.225778352062419 , 1.63174853814138E-02 ,-0.160333622905411 , 3.72472837195776E-02 ,-9.69452092197343E-02 , 5.78032065381266E-02 ,-3.58399832302657E-02 , 0.074353566989245 , 2.94377755266879E-02 , 8.71052699607463E-02 , 9.29931599349257E-02 , 8.95826278382417E-02 , 0.158230983972373 , 8.73066720319498E-02 , 0.223074965430269 , 7.19123698562051E-02 , 0.286550480399494 ,
 24           ,B24          , 1.61352651310168E-02 , 0.350963655175693 ,-4.53979978000317E-02 , 0.291321674545027 ,-7.29635403223554E-02 , 0.227804928585572 ,-8.16776656530311E-02 , 0.164621779283671 ,-8.45697385123677E-02 , 0.10000078732314 ,-7.80623943432736E-02 , 3.49591302187176E-02 ,-6.67501755107251E-02 ,-2.79430049741229E-02 ,-4.97210702226226E-02 ,-9.46328376088278E-02 ,-0.027834507136279 ,-0.158008221386614 ,-2.01522360218481E-02 ,-0.223102461625823 ,-2.29917257332784E-02 ,-0.28654852634787 ,-1.88342357480051E-02 ,-0.351485017169599 ,-5.36781862175373E-03 ,-0.287337273500867 , 5.69616087962311E-03 ,-0.224259290774805 , 1.79350676194841E-02 ,-0.161233891196651 , 4.08009014810188E-02 ,-9.75068126586904E-02 , 6.24392252624301E-02 ,-3.49020779312801E-02 , 7.81503302898092E-02 , 2.67906452709385E-02 , 8.93194760738791E-02 , 9.22184821808205E-02 , 9.45088202753972E-02 , 0.155559380900202 , 9.37709454297358E-02 , 0.217988268107511 , 7.55669131831769E-02 , 0.284730683583855 ,
 25           ,B25          , 1.32191257862495E-02 , 0.353364119381992 ,-4.20885931000118E-02 , 0.291373315604537 ,-6.52574272822618E-02 , 0.228485319905427 ,-7.41766277195568E-02 , 0.164670808291949 ,-7.59710118881447E-02 , 0.100393038326946 ,-7.30155178414221E-02 , 3.58064298970023E-02 ,-6.17477377609576E-02 ,-2.93206465866998E-02 ,-4.57300800595948E-02 ,-9.47565617857582E-02 ,-0.032010151322523 ,-0.158850587871462 ,-2.54922488629566E-02 ,-0.223668825639807 ,-2.60991635543579E-02 ,-0.288023805288329 ,-2.08459402367801E-02 ,-0.353952302562495 ,-3.53724377566094E-03 ,-0.289490789256456 , 1.25839832269877E-02 ,-0.224952065979052 , 2.02385048101422E-02 ,-0.16224781389011 , 3.86574610649299E-02 ,-0.099050979744776 , 5.71536270219517E-02 ,-3.46666758344077E-02 , 7.31976443223662E-02 , 2.86845776779622E-02 , 8.21168450662254E-02 , 9.24990895605727E-02 , 8.98485760450498E-02 , 0.156390811145417 , 8.80805517633619E-02 , 0.220900209873127 , 7.08754242969644E-02 , 0.286413334774419 ,
 26           ,B26          , 1.50912362213934E-02 , 0.353228688450602 ,-4.57463680634197E-02 , 0.29169195534069 ,-6.79651032824311E-02 , 0.227406379163952 ,-7.60573151931804E-02 , 0.163291492274759 ,-7.57910491897321E-02 , 0.100934055046916 ,-7.21805734337913E-02 , 3.59861853190587E-02 ,-6.15484850213044E-02 ,-2.94614741160212E-02 ,-4.50650531994638E-02 ,-9.53256249402543E-02 ,-3.54366369131863E-02 ,-0.158349448733762 ,-2.48045487833603E-02 ,-0.223797108148722 ,-2.34513121133304E-02 ,-0.287408112639048 ,-1.75835972714788E-02 ,-0.353692847604437 ,-1.29950402231257E-03 ,-0.290161048700298 , 5.70573720173575E-03 ,-0.224792594831284 , 1.84790241226289E-02 ,-0.161010901073533 , 3.71036550181974E-02 ,-9.76456987451749E-02 , 5.56449873532745E-02 ,-3.54507650785674E-02 , 0.073182647562142 , 0.029168004229612 , 8.82964718467766E-02 , 9.27831014317014E-02 , 9.27945791514222E-02 , 0.155977614492635 , 0.08684356603174 , 0.221092080776153 , 7.37876419776809E-02 , 0.285536068085024 ,
 27           ,B27          , 1.48727704281492E-02 , 0.351909167156647 ,-4.60480517648106E-02 , 0.291007037165794 ,-6.93632160323959E-02 , 0.228876441776269 ,-7.66879361134352E-02 , 0.1649146664477 ,-7.82927202972976E-02 , 9.99738574687056E-02 ,-7.53786544916959E-02 , 3.62975786485534E-02 ,-6.33000025176101E-02 ,-0.029400211137454 ,-4.89777864650432E-02 ,-9.38969144375727E-02 ,-3.46555701273634E-02 ,-0.158393617729741 ,-2.26086399857795E-02 ,-0.222953764702814 ,-2.19381382586589E-02 ,-0.287831130008854 ,-1.78547080927331E-02 ,-0.35261332981739 ,-3.70413056385767E-03 ,-0.28846122347791 , 5.92759726861661E-03 ,-0.225573647574435 , 1.89722538170589E-02 ,-0.162590905880392 , 4.22239741345275E-02 ,-9.81850248729474E-02 , 5.75439163088399E-02 ,-3.51388395139006E-02 , 7.50757004440186E-02 , 0.03024607513602 , 8.70461575673666E-02 , 9.09218090786282E-02 , 9.20321486426452E-02 , 0.157095426376013 , 8.91498046695452E-02 , 0.21963406238323 , 7.59652314299133E-02 , 0.284162487515851 ,
 28           ,B28          , 1.97047024044246E-02 , 0.353292884465183 ,-4.25039259836684E-02 , 0.290944630462703 ,-0.058995179833679 , 0.228835935215321 ,-7.67288768321294E-02 , 0.164497504257654 ,-7.96375965901502E-02 , 9.94956813524574E-02 ,-7.56019589371943E-02 , 3.64684430209444E-02 ,-6.71068498636697E-02 ,-2.90436816074481E-02 ,-4.94886781313115E-02 ,-9.49640478780713E-02 ,-0.032908829129341 ,-0.158552618088736 ,-2.55030729673351E-02 ,-0.222873329737232 ,-2.38502612489971E-02 ,-0.288079273329189 ,-1.76359180668877E-02 ,-0.353489337889204 ,-2.18298694726485E-03 ,-0.289048846581863 , 1.20275010239182E-02 ,-0.226838090984806 , 2.18295483056687E-02 ,-0.161002066317279 , 0.039461184954445 ,-9.89444012384398E-02 , 0.058335264751661 ,-3.46570004493162E-02 , 0.073737165690153 , 2.86431077779629E-02 , 8.34371523535205E-02 , 9.21983668605463E-02 , 8.97670207891345E-02 , 0.157047099247525 , 8.34506172573509E-02 , 0.220176397928712 , 7.03939770013515E-02 , 0.285892643512575 ,
 29           ,B29          , 0.011415984196931 , 0.354299967104688 ,-4.11442048216272E-02 , 0.293026134188441 ,-0.058276188595572 , 0.229362447020629 ,-6.48153791322899E-02 , 0.164628710228616 ,-6.66466616135372E-02 , 9.94193962198918E-02 ,-6.01202103205845E-02 , 0.034554798788809 ,-5.12398051735834E-02 ,-3.05475876370429E-02 ,-4.11824228195081E-02 ,-9.57688684539163E-02 ,-3.47748661841622E-02 ,-0.161810443065144 ,-0.028248414918139 ,-0.226675040762812 ,-0.02289894085919 ,-0.291420744069458 ,-1.74305721426343E-02 ,-0.35498947019596 ,-3.82951945674169E-03 ,-0.290969099908943 , 0.009771533229151 ,-0.226948729621927 , 1.63107237389394E-02 ,-0.162214993096499 , 0.029911776424832 ,-9.81946228094824E-02 , 4.71626543232131E-02 ,-3.33539584076671E-02 , 6.31176611566689E-02 , 3.04286231242363E-02 , 7.67187138425616E-02 , 9.44489934112531E-02 , 0.08325790435235 , 0.159182729936681 , 8.26163383219422E-02 , 0.22345285576003 , 7.03238964509809E-02 , 0.290088902245576 ,
 30           ,B30          , 1.75319395358643E-02 , 0.355650328571389 ,-0.042080576810392 , 0.291693118943238 ,-6.62268031144126E-02 , 0.228791117869147 ,-7.09530195723479E-02 , 0.164462334749103 ,-6.96104829260015E-02 , 9.96876821533832E-02 ,-6.21100192684103E-02 , 3.56809108638379E-02 ,-5.23604021293683E-02 ,-3.09317097836216E-02 ,-4.12186866825865E-02 ,-9.52060030229535E-02 ,-3.37182230249952E-02 ,-0.159212774312499 ,-2.88236082083843E-02 ,-0.225468699391246 ,-2.62673210485112E-02 ,-0.290332525874215 ,-1.87668571423097E-02 ,-0.354339297451798 , 1.73811735280663E-03 ,-0.291169774696245 , 8.89183510611933E-03 ,-0.227019339370414 , 1.72593033729588E-02 ,-0.162958077931832 , 3.30876233201436E-02 ,-9.70043585805131E-02 , 4.75238446912648E-02 ,-3.33889666176076E-02 , 6.68150686531407E-02 , 2.98697297568716E-02 , 7.88237889972082E-02 , 9.36634694942764E-02 , 8.58883325949474E-02 , 0.156600154326294 , 8.46349698358508E-02 , 0.222588557435541 , 6.99411764674144E-02 , 0.288344122869862 ,
 31           ,B31          , 1.73520441345952E-02 , 0.353535677333253 ,-4.43390337896907E-02 , 0.292359704000482 ,-6.41438255236958E-02 , 0.227542585817132 ,-7.25419210961798E-02 , 0.163181725348791 ,-7.74705735159376E-02 , 9.97514675069995E-02 ,-0.068860270584794 , 3.43741537046468E-02 ,-5.89805472490962E-02 ,-2.88031370825562E-02 ,-4.81024577440111E-02 ,-9.43159780024925E-02 ,-3.48888183891257E-02 ,-0.158830453004064 ,-2.74124087449528E-02 ,-0.224140003247625 ,-2.44038084228933E-02 ,-0.288044605985003 ,-0.0135934824766 ,-0.35469134019191 ,-5.92050197441423E-04 ,-0.289467640671765 , 8.87217510322152E-03 ,-0.226308437049186 , 2.06719505366176E-02 ,-0.162150867257219 , 3.47395122769775E-02 ,-0.098128824566881 , 5.10748605912788E-02 ,-3.42423089941263E-02 , 6.85441021925507E-02 , 2.95764430198365E-02 , 8.25439003900739E-02 , 9.24645926901816E-02 , 8.98081029425649E-02 , 0.15689321670136 , 8.68672661792971E-02 , 0.221931712725709 , 7.48552833872414E-02 , 0.287512317204437 ,
 32           ,B32          , 1.74784043944728E-02 , 0.354092866570561 ,-4.71185086399733E-02 , 0.291615040754664 ,-6.65648564189271E-02 , 0.230209738254732 ,-7.23587826024248E-02 , 0.164611136347079 ,-7.22653263717074E-02 , 0.101012575356475 ,-6.30090639645013E-02 , 0.035771481122971 ,-5.37528015572953E-02 ,-2.94696131105326E-02 ,-4.45577311205902E-02 ,-0.09586370729558 ,-3.52402770223166E-02 ,-0.159951801828808 ,-2.70758226243187E-02 ,-0.223978704670968 ,-2.58905586497439E-02 ,-0.288791457038833 ,-1.78484876338811E-02 ,-0.355124359281545 ,-3.92237159203536E-03 ,-0.288801099525172 , 8.60597771991367E-03 ,-0.227028646864752 , 2.13179021050654E-02 ,-0.161797195103505 , 3.73664424742598E-02 ,-9.90553178300937E-02 , 5.34761745486044E-02 ,-3.51604405910566E-02 , 6.72799069429643E-02 , 2.88568197788475E-02 , 7.99306399023992E-02 , 9.29352718257366E-02 , 8.68163738297542E-02 , 0.157319682356129 , 8.33251101892774E-02 , 0.222254818120212 , 7.40076560910037E-02 , 0.28634291265344 ,
 33           ,B33          , 1.72506724230662E-02 , 0.354490362892656 ,-4.44320363752537E-02 , 0.292796164444433 ,-6.44501797831668E-02 , 0.227961372486939 ,-6.80909593179089E-02 , 0.164219937055434 ,-6.95915181501008E-02 , 9.79893258637062E-02 ,-6.51308544778113E-02 , 3.36372192955236E-02 ,-5.47962070052889E-02 ,-0.029993731713072 ,-4.57933859883518E-02 ,-9.58521419215277E-02 ,-3.55459769962689E-02 ,-0.160640442010952 ,-2.86833767156225E-02 ,-0.224009676906803 ,-2.31526026836228E-02 ,-0.289606371243192 ,-7.20568728293354E-03 ,-0.355988213677138 ,-5.6218520668994E-06 ,-0.29135114529442 , 6.03709430790242E-03 ,-0.226626837966774 , 1.44817475069762E-02 ,-0.160919659224346 , 2.86259071146563E-02 ,-9.68060228264385E-02 , 4.50847648502538E-02 ,-3.28668638370283E-02 , 6.38583204730894E-02 , 3.08978175369464E-02 , 8.03171782086869E-02 , 9.48369765263567E-02 , 8.62726558882167E-02 , 0.158403934773174 , 9.10707845037879E-02 , 0.222058131724239 , 7.38792813517617E-02 , 0.287369864022284 ,
 34           ,B34          , 0.017055179434262 , 0.353537076491933 ,-4.34837515557827E-02 , 0.292136305306272 ,-6.40778796142572E-02 , 0.227937955961321 ,-7.16697216383374E-02 , 0.163626934853648 ,-7.34044948785935E-02 , 9.87322384530224E-02 ,-6.44798091286674E-02 , 3.39583401344197E-02 ,-5.66098023808355E-02 ,-2.95274092482746E-02 ,-4.54590242295666E-02 ,-9.57061915257485E-02 ,-3.65343386808208E-02 ,-0.160480089598636 ,-2.87810667770387E-02 ,-0.225137252849742 ,-2.44253011207432E-02 ,-0.288272797074479 ,-1.08149604331369E-02 ,-0.353513635618536 , 1.34580148339366E-03 ,-0.290840968359014 , 4.25198834634595E-03 ,-0.226063007003619 , 1.77008991542503E-02 ,-0.162335661188897 , 3.24379586523483E-02 ,-9.75536365732617E-02 , 4.94011105740564E-02 ,-3.41764956930499E-02 , 6.75356760961934E-02 , 2.90839099184842E-02 , 8.11013219715951E-02 , 9.39826695793496E-02 , 8.76384852170287E-02 , 0.159581839600664 , 8.67969606522697E-02 , 0.222367178667444 , 7.44747688560372E-02 , 0.2886626957667 ,
 35           ,B35          , 1.71904381641377E-02 , 0.355773384981779 ,-4.19576475300743E-02 , 0.292397709130418 ,-0.057557585819401 , 0.229532448472039 ,-6.38625524630045E-02 , 0.163921163046288 ,-0.067719575382849 , 0.100559100259212 ,-6.11073350079603E-02 , 3.44013324871548E-02 ,-0.054445414424943 ,-3.05821438600162E-02 ,-4.42109391255322E-02 ,-9.45403691920451E-02 ,-0.03994728182454 ,-0.160598776538363 ,-3.09864583757548E-02 ,-0.22685590473616 ,-0.024274857575127 ,-0.290665089434321 ,-8.16892447891328E-03 ,-0.354871715835439 , 2.73384788674402E-03 ,-0.291807734335062 , 5.51593980744115E-03 ,-0.226047408265962 , 1.76426838155954E-02 ,-0.161858815324704 , 2.85454559571292E-02 ,-9.87948338148463E-02 , 4.54190463212051E-02 ,-3.36306703001806E-02 , 6.33675679085517E-02 , 0.029135229922978 , 7.90171864060071E-02 , 9.31747820062442E-02 , 8.53221530496106E-02 , 0.158786067431995 , 8.21831069653762E-02 , 0.223620503145298 , 6.73011457263012E-02 , 0.288951740753692 ,
 36           ,B36          , 2.05684503013867E-02 , 0.356272198328524 ,-3.94159678707186E-02 , 0.293085287776633 ,-6.01907017097788E-02 , 0.22880178457889 ,-7.12817637830803E-02 , 0.165748451529984 ,-7.07585440422182E-02 , 0.100118801653768 ,-6.06917403006587E-02 , 3.45438848982158E-02 ,-5.29758105629835E-02 ,-3.07508558870166E-02 ,-4.04180450787095E-02 ,-9.54305118048136E-02 ,-0.03035124133715 ,-0.161005428560366 ,-2.63017105904613E-02 ,-0.227055342392061 ,-2.43228778773373E-02 ,-0.290474206249552 ,-1.28004611635158E-02 ,-0.353838336986379 ,-1.70939931031301E-03 ,-0.290785003911242 , 1.06971877500905E-02 ,-0.226696321845553 , 0.015911064813681 ,-0.162942548870848 , 2.71422148721423E-02 ,-9.87137788199991E-02 , 0.044250549720216 ,-3.51854486687184E-02 , 5.91480987696639E-02 , 2.97984944285929E-02 , 7.50809966157953E-02 , 9.34669125650333E-02 , 8.29259236535898E-02 , 0.159291383573304 , 8.21225279424081E-02 , 0.222570159445635 , 7.33712491879506E-02 , 0.289180425217969 ,
 37           ,B37          , 1.94852938472626E-02 , 0.354574556528582 ,-0.040780843453521 , 0.292951794300706 ,-5.74616095408002E-02 , 0.229191319928653 ,-0.068264561335982 , 0.164983105948679 ,-0.070838573886444 , 0.100148056250392 ,-6.50940987727113E-02 , 3.58617335148106E-02 ,-5.60020309625482E-02 ,-3.10443585601719E-02 ,-4.43797418054386E-02 ,-9.57784211171841E-02 ,-3.62841412592476E-02 ,-0.160243839767254 ,-2.59269627756112E-02 ,-0.226063917083251 ,-2.13580503781077E-02 ,-0.290260691861589 ,-0.012086886884572 ,-0.354815658486508 , 1.06719057418362E-03 ,-0.290786540438628 , 3.64120312464568E-03 ,-0.225951490740341 , 1.78812953423864E-02 ,-0.163187483365933 , 2.98598103160283E-02 ,-9.90688173784141E-02 , 4.89812497930099E-02 ,-3.43118762046196E-02 , 6.44864529153394E-02 , 2.95381459111676E-02 , 7.77300783489442E-02 , 9.47428269063927E-02 , 8.25656683746205E-02 , 0.158223217973963 , 8.39641179777379E-02 , 0.223147815647099 , 6.88151404408253E-02 , 0.288150522093448 ,
 38           ,B38          , 1.64401786859536E-02 , 0.35404437023957 ,-4.09082045251968E-02 , 0.294277486211309 ,-6.37643367365938E-02 , 0.228754776857828 ,-7.12303140005419E-02 , 0.165213111942265 ,-7.52241256357042E-02 , 0.101327342404713 ,-6.90308441605751E-02 , 3.40944811352268E-02 ,-5.77492024502308E-02 ,-2.89676323469063E-02 ,-4.55395753774343E-02 ,-9.44592246772686E-02 ,-3.68021136586944E-02 ,-0.159606711949798 ,-2.45924868151815E-02 ,-0.225098304257437 ,-2.65009246826702E-02 ,-0.291528254015877 ,-1.49898795391582E-02 ,-0.352275590755736 ,-5.79571521651318E-04 ,-0.289422135497271 , 1.26733478613506E-02 ,-0.226453978843425 , 2.12967135077973E-02 ,-0.163027015529804 , 0.032464259352409 ,-9.75146786777928E-02 , 4.93040459661387E-02 ,-3.37332382634368E-02 , 6.83439077202006E-02 , 0.028661410335253 , 8.04394387434268E-02 , 9.17442688203248E-02 , 8.81348192112591E-02 , 0.157600710500885 , 8.62269868734193E-02 , 0.220902599711095 , 7.15878811816771E-02 , 0.285466206656282 ,
 39           ,B39          , 1.59119299870945E-02 , 0.354408625869136 ,-4.07860781585391E-02 , 0.292121195345773 ,-5.99649307819484E-02 , 0.228696500023747 ,-6.97099129659911E-02 , 0.165865153510859 ,-6.78969108173525E-02 , 9.99722775130293E-02 ,-6.00885900042348E-02 , 3.60592973634169E-02 ,-5.35225981850985E-02 ,-2.89517941906857E-02 ,-4.23478344987217E-02 ,-9.54215414576924E-02 ,-3.22711819749949E-02 ,-0.160648959516952 ,-2.79735216246274E-02 ,-0.224345612947642 ,-3.08414004726608E-02 ,-0.289950053296846 ,-1.38155357112962E-02 ,-0.356780345114107 ,-6.19466717872801E-03 ,-0.290294120093372 , 7.06097545402779E-03 ,-0.22767910052721 , 2.04608361459181E-02 ,-0.162723640362849 , 3.49588080144956E-02 ,-0.099010509178431 , 5.18693291691362E-02 ,-3.42713757329918E-02 , 0.068707741408111 , 2.92975374063286E-02 , 7.85248325078194E-02 , 9.32991042253347E-02 , 8.37331515124843E-02 , 0.158759326771282 , 8.06057114682356E-02 , 0.222383871286306 , 6.35798467068709E-02 , 0.289214163103567 ,
 40           ,B40          , 1.93605176410659E-02 , 0.355354789318807 ,-3.95268872721417E-02 , 0.292439866486151 ,-6.17148819264429E-02 , 0.229576746986136 ,-6.79079484924396E-02 , 0.165736608089633 ,-6.96008224914561E-02 , 0.100474826044434 ,-6.44387272408423E-02 , 3.47943214915963E-02 ,-5.12093808592201E-02 ,-3.02321978477138E-02 ,-4.25500141111852E-02 ,-9.49795686185993E-02 ,-3.16754444122129E-02 ,-0.161009008598968 ,-2.64435623024925E-02 ,-0.225547018337035 ,-2.46391645965873E-02 ,-0.289875666834781 ,-1.95468564260801E-02 ,-0.356698666188891 , 5.655096719961E-04 ,-0.290268487669349 , 7.90107102576518E-03 ,-0.226498136073952 , 2.09491068413921E-02 ,-0.163076719685087 , 3.17819399135821E-02 ,-9.83732343212377E-02 , 4.71847524118591E-02 ,-3.39488972913139E-02 , 6.36602728523011E-02 , 2.92631578437324E-02 , 0.075565813632157 , 9.27543611052036E-02 , 8.18984543718661E-02 , 0.15887948982525 , 8.23092593958984E-02 , 0.221926069127013 , 6.80769923732174E-02 , 0.289307365148973 ,
 41           ,B41          , 1.74402649999733E-02 , 0.356204240904004 ,-4.04020101291359E-02 , 0.29489937455229 ,-5.81053368665311E-02 , 0.230550963573894 ,-6.66417668053685E-02 , 0.166292619289743 ,-6.60112999456481E-02 , 0.102124341699838 ,-5.61801612781422E-02 , 3.46085446181535E-02 ,-4.98203838058899E-02 ,-2.95034412867331E-02 ,-3.88546414876638E-02 ,-9.58621180463654E-02 ,-2.90572778293855E-02 ,-0.159940328942024 ,-0.02383210423472 ,-0.225209435171193 ,-2.31903790371044E-02 ,-0.29052357497435 ,-2.02344129685168E-02 ,-0.35810692207672 ,-2.55360290468303E-03 ,-0.291466786898684 , 4.84822338566314E-03 ,-0.228365563163453 , 1.79568431612467E-02 ,-0.162916323548022 , 3.22338420482823E-02 ,-9.97475495652395E-02 , 4.30507378510929E-02 ,-0.034320826621141 , 6.07540645884882E-02 , 3.00275843572552E-02 , 7.38964596001659E-02 , 9.20392377888892E-02 , 8.01186486658024E-02 , 0.158566789599118 , 7.60505953931896E-02 , 0.222701292177566 , 6.85336975988846E-02 , 0.287947881733173 ,
 42           ,B42          , 1.31012101119531E-02 , 0.35522725729996 ,-4.90856011388387E-02 , 0.290327794137602 ,-6.87823764947717E-02 , 0.227460179924117 ,-7.70748914174895E-02 , 0.164440753928734 ,-7.52187217093311E-02 , 0.100269828595544 ,-6.55970752003317E-02 , 3.40756614447925E-02 ,-5.34642764870573E-02 ,-3.01191313472149E-02 ,-4.25870539758532E-02 ,-9.53136111930816E-02 ,-3.39650947717382E-02 ,-0.160252202341628 ,-3.19809807149196E-02 ,-0.223295496021274 ,-3.01248109811815E-02 ,-0.287466421129018 ,-1.93755328442173E-02 ,-0.353788532853875 ,-2.8057635261523E-03 ,-0.2882818223129 , 9.99727781087808E-03 ,-0.225774173461133 , 2.06730001638999E-02 ,-0.161883004483946 , 3.82424567868492E-02 ,-9.76318699451759E-02 , 5.58119131843533E-02 ,-0.033380735380826 , 7.31254811099823E-02 , 2.86151358508551E-02 , 8.73120425468527E-02 , 9.32501034611855E-02 , 8.99663994528725E-02 , 0.156909251399735 , 8.81102299445797E-02 , 0.2210801764819 , 7.37221681496614E-02 , 0.285530857945648 ,
 43           ,B43          , 1.88630824175824E-02 , 0.35469076537944 ,-4.71517281099826E-02 , 0.292157697742934 ,-6.68732502585401E-02 , 0.228090705316442 ,-7.60138888107687E-02 , 0.165199677653827 ,-7.60949865202104E-02 , 0.100165067307246 ,-6.57196486448331E-02 , 3.51584232299801E-02 ,-0.05764030798303 ,-2.95993247999343E-02 ,-4.36965263636756E-02 ,-9.38313142170483E-02 ,-0.036765184420885 ,-0.158464614211121 ,-3.00827383009947E-02 ,-0.2253939114431 ,-2.41749470413753E-02 ,-0.288754764682319 ,-1.72436048498024E-02 ,-0.353388064476273 ,-9.66078633831523E-04 ,-0.288947727966588 , 1.17430036623742E-02 ,-0.225282045643822 , 2.08836421902714E-02 ,-0.162391018205658 , 0.036013169936012 ,-9.78262334600127E-02 , 5.31897988479757E-02 ,-3.58063419752926E-02 , 6.94673250882779E-02 , 2.86339947588429E-02 , 8.10284088655906E-02 , 9.24241248686683E-02 , 0.090293495429329 , 0.156463151025845 , 8.68061491946742E-02 , 0.220723106961057 , 7.41348143058422E-02 , 0.285978646836891 ,
 44           ,B44          , 4.05023213038761E-03 , 0.355543408060314 ,-4.70917563798985E-02 , 0.292688633820569 ,-0.061957527455944 , 0.228773286261267 ,-6.76979007732686E-02 , 0.16289586916672 ,-6.44631254738921E-02 , 9.95815190820551E-02 ,-5.55343669359661E-02 , 3.53236965789293E-02 ,-4.54367621466997E-02 ,-3.00278477243769E-02 ,-3.76392879604995E-02 ,-9.43232328014378E-02 ,-3.08979730080078E-02 ,-0.160918748256791 ,-2.87569195013485E-02 ,-0.22540194481757 ,-3.23098492332387E-02 ,-0.288941668959889 ,-2.55309719315854E-02 ,-0.356668468774432 ,-8.4777572775688E-03 ,-0.290415428038128 , 5.25672966406116E-03 ,-0.226537642820524 , 2.12537848745222E-02 ,-0.162584732919524 , 3.72132777432848E-02 ,-9.75005388841075E-02 , 5.21166111610287E-02 ,-3.47164754592208E-02 , 6.92449507306788E-02 , 2.92739967909414E-02 , 8.41107218067243E-02 , 9.31893443502437E-02 , 8.53635207033115E-02 , 0.157785227936118 , 8.31849048474906E-02 , 0.223399708856086 , 6.39994644164281E-02 , 0.289582038552758 ,
